"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"4090032321","4060777119","15436489","2009-09-18 00:00:00 +0000","web","@ee1013 I know...I just can't leave them alone","","","",""
"4060260403","","","2009-09-17 00:00:00 +0000","web","has his internet privileges reinstated","","","",""
"4029364439","","","2009-09-16 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","has his internet privleges temporarily revoked","","","",""
"3866238447","","","2009-09-09 00:00:00 +0000","web","Still awaits a list from @outsidehilary","","","",""
"3821751942","","","2009-09-07 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","doesn't have school today","","","",""
"3764735177","","","2009-09-04 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","wonders why?","","","",""
"3738331378","","","2009-09-03 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","sits in alpha class...BORING...why did I pay so much for 4 years of stress and time?","","","",""
"3619144241","","","2009-08-29 00:00:00 +0000","web","Learns it's better to love computers compared to forcing them to do what you want","","","",""
"3427810809","","","2009-08-20 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","is awaiting for practice to start (no more two-a-days ... YAY)","","","",""
"3410086967","","","2009-08-19 00:00:00 +0000","web","Last day of two-a-days....AWESOME","","","",""
"3350391335","","","2009-08-16 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","has the day off...why is this so boring","","","",""
"3328385643","","","2009-08-15 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","gets a one day break after today","","","",""
"3285532851","","","2009-08-13 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Awakes ""on-time"" again","","","",""
"3258915696","","","2009-08-12 00:00:00 +0000","web","tweets from carroll (proxy not setup yet)","","","",""
"3205903093","","","2009-08-09 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Good morning America, (from Carroll) how are ya?","","","",""
"3159991712","","","2009-08-06 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","says ""Hello"" from Helena, MT.  Moved in yay!","","","",""
"3139497198","3135332352","16610609","2009-08-05 00:00:00 +0000","web","@outsidehilary MY EYESSSS!!!","","","",""
"3147056569","","","2009-08-05 00:00:00 +0000","web","Computers are shutting down.  Migration is imminent!","","","",""
"3118742181","3093654741","15436489","2009-08-04 00:00:00 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@ee1013 nv3","","","",""
"3118761506","3105981324","44801679","2009-08-04 00:00:00 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@loverj1973 you know it is not beer that causes beer bellies","","","",""
"3127717992","3126804825","44801679","2009-08-04 00:00:00 +0000","web","@loverj1973 well beer is actualy good for you, its what you eat with it that kills ya.","","","",""
"3127795083","","","2009-08-04 00:00:00 +0000","web","needed something else to be his latest post (if ya know what I mean)","","","",""
"3098563281","","","2009-08-03 00:00:00 +0000","web","horay all my followers are real
darn. only have 18 followers","","","",""
"3081776334","","","2009-08-02 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","just seein' what this whole phone thing goes","","","",""
"3081810577","","","2009-08-02 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","and another one","","","",""
"3089074047","","","2009-08-02 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Washed my car!","","","",""
"3093598250","","","2009-08-02 00:00:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","I love my new phone...yay","","","",""
"3064769254","","","2009-08-01 00:00:00 +0000","web","Got an OK phone...txt away my brothers...FREE TXT","","","",""
"2874387968","","","2009-07-27 00:00:00 +0000","web","add one more tweet to the list","","","",""
"2823465799","","","2009-07-24 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","is working...Finally!","","","",""
"2726566981","","","2009-07-19 00:00:00 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","The BEST is the WEST!!!","","","",""
"2641655569","","","2009-07-15 00:00:00 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Just a few! RT @outsidehilary: Hoping Big Nate the Intern isn't hurting too many wimpy kids at East West Shrine Game practice. @bignatewoods","","","",""
"2579627279","","","2009-07-11 00:00:00 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Says ""Hay"" from butte","","","",""
"2557457859","","","2009-07-09 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","Heading offline soon, going to play in the Shrine Game! See y'all in a week!","","","",""
"2491590962","","","2009-07-06 00:00:00 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Don't feel like going to work tomorrow","","","",""
"2500134384","","","2009-07-06 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","grrr...Joomla","","","",""
"2500701822","","","2009-07-06 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","BIG NATE:Standing By","","","",""
"2501126114","","","2009-07-06 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","BIG NATE: In Action!!!","","","",""
"2501331728","2501304683","44801679","2009-07-06 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","@loverj1973 Wow, You must be pretty excited","","","",""
"2504071318","","","2009-07-06 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","Short walks (breaks from work) are great","","","",""
"2448839098","","","2009-07-03 00:00:00 +0000","web","see's elders turn elderly","","","",""
"2438964876","","","2009-07-02 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","Boss leaves me alone in office...PARTY!!!","","","",""
"2439083165","","","2009-07-02 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","AWW...Boss came back...NO PARTY :(","","","",""
"2442406223","","","2009-07-02 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","by boss just threw something at me!!!","","","",""
"2423222919","","","2009-07-01 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","is at work and sleepy","","","",""
"2424942205","","","2009-07-01 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","Is trying to write, but is coming up short","","","",""
"2406514412","","","2009-06-30 00:00:00 +0000","web","figured it's about time to tweet something","","","",""
"2406750980","2406715285","16610609","2009-06-30 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","Please wait while I ponder the definition of ""boring!"" @outsidehilary","","","",""
"2407391276","","","2009-06-30 00:00:00 +0000","web","this is a test of my javascript injection abilities","","","",""
"2408127107","","","2009-06-30 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","woot...taco Tuesday...YAY","","","",""
"2411576544","","","2009-06-30 00:00:00 +0000","web","GRRRRR....HDMI","","","",""
"2411594676","","","2009-06-30 00:00:00 +0000","web","Wow...only 40 updated....talk about lazy","","","",""
"2389761697","","","2009-06-29 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","it's good to be back at work","","","",""
"2392340322","","","2009-06-29 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","Got some Grenade stickers...any takers? (C-Town only)","","","",""
"2367773598","","","2009-06-28 00:00:00 +0000","web","Guess who's back...","","","",""
"2261096275","","","2009-06-21 00:00:00 +0000","web","Goin' offline for a week, see ya'll soon!","","","",""
"2248772615","","","2009-06-20 00:00:00 +0000","web","I will be out of contact for this next week.  Sorry everybody.","","","",""
"2237089756","","","2009-06-19 00:00:00 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","http://twitpic.com/7sks3 - EEK, Hope I don't run into this on the way to work!","","","",""
"2215708194","","","2009-06-18 00:00:00 +0000","web","Does this show up on facebook? TEST","","","",""
"2213297178","","","2009-06-17 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","has no graphic creativity","","","",""
"2213792330","","","2009-06-17 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","KT TAPE 4 a year! Most retweets win! Follow @kttape 2 enter. Contest ends 12pm PST 6/23/09 Click 2 RT http://bit.ly/chcbq #kt4yr","","","",""
"2213808146","","","2009-06-17 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","still has no artsy ability","","","",""
"2191622634","","","2009-06-16 00:00:00 +0000","web","working...can be fun","","","",""
"2195592519","","","2009-06-16 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","AWESOME, THIS SHOWED UP ON FACEBOOK AND TWITTER AT THE SAME TIME","","","",""
"2197071551","","","2009-06-16 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","Decides that he needs to spend some money.","","","",""
"2197281893","","","2009-06-16 00:00:00 +0000","web","Runs a test","","","",""
"2197302623","","","2009-06-16 00:00:00 +0000","<a href=""http://desktop.seesmic.com/"" rel=""nofollow"">Seesmic Desktop</a>","syncs Facebook and Twitter","","","",""
"2171367670","","","2009-06-15 00:00:00 +0000","web","Yay, new comp set up for the elders.  (my comp still waiting for them to get off)","","","",""
"2177158682","","","2009-06-15 00:00:00 +0000","web","Hooray, Graduation thankyou's finished.  In the mail today.","","","",""
"2148246873","","","2009-06-13 00:00:00 +0000","web","dinner was good","","","",""
"2126332974","","","2009-06-12 00:00:00 +0000","web","scripting in php is fun, especially when it betters the entire internet","","","",""
"2099465241","","","2009-06-10 00:00:00 +0000","web","wired=crazy mag","","","",""
"2065809866","","","2009-06-07 00:00:00 +0000","web","senior party = less rest","","","",""
"2051484733","","","2009-06-06 00:00:00 +0000","web","graduation in a few more hours...","","","",""
"2043034970","","","2009-06-05 00:00:00 +0000","web","Everybody is here for graduation.  Yay...","","","",""
"2016675247","","","2009-06-03 00:00:00 +0000","web","I figure I'd better tweet or something so I could catch up with my couzin","","","",""
"1986004077","","","2009-06-01 00:00:00 +0000","web","The days must be going slower.","","","",""
"1993649535","","","2009-06-01 00:00:00 +0000","web","hey, I just cut my knuckles, yay","","","",""
"1997278361","","","2009-06-01 00:00:00 +0000","web","just got some shots and bleed like alittle girl","","","",""
"1976544585","","","2009-05-31 00:00:00 +0000","web","over all... an ok day","","","",""
"1980429513","","","2009-05-31 00:00:00 +0000","web","Hooray, another day in the life on Nate Woods.","","","",""
"1967665880","","","2009-05-30 00:00:00 +0000","web","Seein' what twitter is all about","","","",""
"1970899065","","","2009-05-30 00:00:00 +0000","web","Hooray, twitter is awesome (got locked out for some reason just after signing up)","","","",""
"1971003935","","","2009-05-30 00:00:00 +0000","web","OK, now that it works, twitter rocks","","","",""
"1973366229","","","2009-05-30 00:00:00 +0000","web","cleaning sucks","","","",""
"1975165843","","","2009-05-30 00:00:00 +0000","web","Hooray! Room and Basement are clean.","","","",""
